video_id,video_title,video_description,published_at,duration,view_count,video_like_count,comment_count,channel_id,channel_title,channel_subscriber_count,channel_video_count,channel_country,greenland_only_reason
OJqNbHe-4aQ,Greenland,"Provided to YouTube by SFEROOM DISTRIBUTION

Greenland · DJ Captain Neuro

Greenland

℗ 2026 SFEROOM DISTRIBUTION

Released on: 2026-03-03

Auto-generated by YouTube.",2026-03-02T22:02:18Z,185,0,0,0,UCXXkd66HWR0-bRwXQtXjQ1w,DJ Captain Neuro - Topic,0,12,,title_only_greenland_generic_or_numbers
TRsPuC3bles,greenland #short,greenland #short #ಹಸಿರುಮಂಡ್ಯ #shortsfeed #shortsvairol #hallimane #nature #kaveri,2026-03-04T04:02:41Z,11,66,4,0,UCMhgoqx9Z_Rp-tmWCfswCpg,ಹಸಿರು ಮಂಡ್ಯ.(HASIRU MANDYA),2430,1225,,title_only_greenland_generic_or_numbers
vh_hfjJIprk,greenland,,2026-03-04T06:31:28Z,8,339,2,0,UCnuClsuLoyHFw362xzDTYoA,luke and russian,36,83,,title_only_greenland_generic_or_numbers
LYTllxwMnUA,Greenland,,2026-03-05T18:41:10Z,38,1,0,0,UCrGhzIWaWFIesC0CNJ3qVMA,ZZ,1,9,,title_only_greenland_generic_or_numbers
hZdfRYKwgnU,Greenland,"Greenland, the island raises a question: how much does geography determine power in the modern world?",2026-03-05T19:20:23Z,18,2,0,0,UCEdXx4-0u6TgKXvwGFrU8lg,Jessica B Pleasant,263,1051,US,title_only_greenland_generic_or_numbers
mH2w6YwahRw,Greenland🧑‍🎤,Green to go 🧑‍🎤🧑‍🎤🧑‍🎤🧑‍🎤🧑‍🎤🧑‍🎤,2026-03-05T11:30:48Z,11,39,9,0,UC_am0-hNzTeQGuIr5M7Hhkw,Think Big ,168,135,,title_only_greenland_generic_or_numbers
Y-NZCqXUZjo,greenland,,2026-03-06T02:17:32Z,20,83,2,0,UCxIl4SHtsueS1F5LZgFAbPQ,turister,30,50,,title_only_greenland_generic_or_numbers
GtybR9KgBd0,Greenland,"Provided to YouTube by DistroKid

Greenland · Iridium Saints

Greenland

℗ Iridium Saints

Released on: 2026-03-05

Auto-generated by YouTube.",2026-03-06T03:00:07Z,339,2,0,0,UCODizmMjjbqp68e0jt8Ldlg,Iridium Saints - Topic,0,96,,title_only_greenland_generic_or_numbers
UOUnJKDjLi4,Greenland ☠️☠️☠️☠️🤖,,2026-03-07T14:48:50Z,9,921,18,0,UCWqsuqgYcZbMCCfoYVlS82g,mobin ali,19,57,,title_only_greenland_generic_or_numbers
2kTpugy8c5E,GREENLAND,,2026-03-07T22:47:56Z,614,14,0,0,UCgAUFw9yUh4lyrS3wMKOy0Q,PSY_DUB_TECHNO,54,42,ES,title_only_greenland_generic_or_numbers
2Qt2nwTAMJs,GREENLAND,,2026-03-08T07:25:06Z,16,12,0,0,UCJbodsnQhWE0IwdZvLzfvcw,Hamza Ouamrouche,1740,6837,,title_only_greenland_generic_or_numbers
qw5TaTVWxQY,MY GREENLAND 🥰🥰☠️☠️💀💀,,2026-03-10T00:04:31Z,36,8,1,0,UCF78_GKge7_-x5H8JPb7-Vw,Swayam Sagar,0,1,,title_only_greenland_generic_or_numbers
NWOpshFgCfU,Greenland ❤️❤️,,2026-03-10T07:29:07Z,28,1535,13,4,UCCYtmErYwNKx9clMt3o-caw,Green Land Farm,59,18,,title_only_greenland_generic_or_numbers
RyOzUEecuio,"Greenland March 10, 2026",,2026-03-10T14:18:03Z,7,21,3,0,UCnhCZJ5pDYPfU9kCstS1xLA,Israr Ahmed,289,117,,title_only_greenland_date
NxOAqVZ2gJg,Greenland 🇬🇱,,2026-03-10T18:10:29Z,9,0,0,0,UCJ5_AKcMAZjN7t4z_PEDnMA,Wanderstories ,323,18,DE,title_only_greenland_generic_or_numbers
Wcv0LnhavO4,#greenland 🚀🚀🚀🚀🚀,"#trendingshorts 

#international 
#internationalrelations 
#upsc
🚨🚨🚀🔥🔥🔥🚀🔥🚀",2026-03-11T17:58:33Z,43,623,6,0,UCYwBG83IbhEMjt-MvWagptA,PRASAR PRAYAS,25,48,IN,title_only_greenland_generic_or_numbers
cbxoHYva1iM,Greenland,,2026-03-12T07:47:26Z,338,5,0,0,UCyKNG2JG6otLQ_SR9o359Bw,Cute Maths,35,914,,title_only_greenland_generic_or_numbers
dxQg9tL8Mxo,#greenland,,2026-03-12T08:58:52Z,16,11,1,0,UCnkTUX3Wdx3iDua0mLWnjVA,goyakss777,2,12,,title_only_greenland_generic_or_numbers
AcLgQBODWpk,Greenland,"Provided to YouTube by TuneCore

Greenland · Cahl Jones

Greenland

℗ 2026 Poison Control

Released on: 2026-03-13

Vocals: Cahl Jones
Producer: Cahl Jones
Composer Lyricist: Cahl Olson
Songwriter: Cahl Olson
Composer: Cahl Olson

Auto-generated by YouTube.",2026-03-12T10:03:29Z,231,0,0,0,UCb_i9QCNIDZ6AsKMwS4u5_A,Cahl Jones - Topic,3,36,,title_only_greenland_generic_or_numbers
4IbA6-nTOtk,Greenland,"Provided to YouTube by Playing to Pitch In

Greenland · Playing to Pitch In · Elias Braun

Greenland

℗ 2026 Jesse David Brown

Released on: 2026-03-13

Main Artist: Playing to Pitch In
Main Artist: Elias Braun
Producer: Jesse David Brown
Composer: Jesse David Brown

Auto-generated by YouTube.",2026-03-12T10:04:19Z,179,2,1,0,UCqtFxZhGjavVmsEUsmATz_Q,Playing to Pitch In - Topic,6,75,,title_only_greenland_generic_or_numbers
lkxKAGI5oCY,Greenland 2,,2026-03-12T20:09:17Z,113,0,0,0,UC8oh88KRXTMOagkAYu8uShw,ath3n1a,20,1079,ZA,title_only_greenland_generic_or_numbers
cbxoHYva1iM,Greenland,,2026-03-12T07:47:26Z,338,5,0,0,UCyKNG2JG6otLQ_SR9o359Bw,Cute Maths,35,914,,title_only_greenland_generic_or_numbers
dxQg9tL8Mxo,#greenland,,2026-03-12T08:58:52Z,16,11,1,0,UCnkTUX3Wdx3iDua0mLWnjVA,goyakss777,2,12,,title_only_greenland_generic_or_numbers
AcLgQBODWpk,Greenland,"Provided to YouTube by TuneCore

Greenland · Cahl Jones

Greenland

℗ 2026 Poison Control

Released on: 2026-03-13

Vocals: Cahl Jones
Producer: Cahl Jones
Composer Lyricist: Cahl Olson
Songwriter: Cahl Olson
Composer: Cahl Olson

Auto-generated by YouTube.",2026-03-12T10:03:29Z,231,0,0,0,UCb_i9QCNIDZ6AsKMwS4u5_A,Cahl Jones - Topic,3,36,,title_only_greenland_generic_or_numbers
4IbA6-nTOtk,Greenland,"Provided to YouTube by Playing to Pitch In

Greenland · Playing to Pitch In · Elias Braun

Greenland

℗ 2026 Jesse David Brown

Released on: 2026-03-13

Main Artist: Playing to Pitch In
Main Artist: Elias Braun
Producer: Jesse David Brown
Composer: Jesse David Brown

Auto-generated by YouTube.",2026-03-12T10:04:19Z,179,2,1,0,UCqtFxZhGjavVmsEUsmATz_Q,Playing to Pitch In - Topic,6,75,,title_only_greenland_generic_or_numbers
lkxKAGI5oCY,Greenland 2,,2026-03-12T20:09:17Z,113,0,0,0,UC8oh88KRXTMOagkAYu8uShw,ath3n1a,20,1079,ZA,title_only_greenland_generic_or_numbers
fXg4-3BAB4A,GREENLAND GREENLAND 🐧,,2026-03-13T03:30:36Z,7,3,2,0,UCJsKNHrJnEDQNSi9hrGeezQ,leai,19,12,,title_only_greenland_generic_or_numbers
6OakZqqSHEI,Greenland ❤️#shorts #trending,,2026-03-13T07:23:19Z,23,239,2,0,UCexdhdHBMSmYEEitOwohC4Q,Abbas Mistry,75,44,,title_only_greenland_generic_or_numbers
BQdM96aUASo,"GREENLAND 1 - MARCH 13, 2026",,2026-03-13T16:04:08Z,1019,8,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,25,352,,title_only_greenland_date
gsYZ8lCBGOg,"GREENLAND 2 - MARCH 13, 2026",,2026-03-13T16:07:43Z,1028,6,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,25,352,,title_only_greenland_date
hZkrU1qh_yM,"GREENLAND 4 - MARCH 13, 2026",,2026-03-13T16:09:26Z,1171,8,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,25,352,,title_only_greenland_date
SmLQYVVZsdk,"GREENLAND 3 - MARCH 13, 2026",,2026-03-13T16:12:47Z,1329,14,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,25,352,,title_only_greenland_date
0MZ-frqSQGc,Greenland,#greenland #geography #facts #interestnig #viral,2026-02-04T22:18:45Z,14,1352,16,26,UCeyOzyP8mZLOo1_ixPed2og,BoomBrain,89,40,,title_only_greenland_generic_or_numbers
btjOiwO4roQ,#greenland,,2026-02-04T05:27:21Z,7,0,0,0,UC67-VRv6vAXj9K9nYaRax8Q,General Knowledge Hub India,198,929,IN,title_only_greenland_generic_or_numbers
20yYu6LllE0,Greenland,,2026-02-04T10:29:50Z,28,381,4,0,UCLtgUHhu3xhm30dRSeDgYOA,new Great way ,63,282,,title_only_greenland_generic_or_numbers
IGoQ28WtsNA,7 February 2026#greenland🌹,,2026-02-07T09:59:46Z,21,1560,10,0,UCEGZ_D_ZavffcGx7mGcDsRw,Kodi ramakrishna director,981,423,,title_only_greenland_date
E8LL89Nazwk,"GREENLAND 5 - FEB 13, 2026",,2026-02-13T15:58:37Z,1140,15,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,25,357,,title_only_greenland_date
DAeWcn3V2zQ,"GREENLAND 6 - FEB 13, 2026",,2026-02-13T16:03:11Z,1444,16,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,25,357,,title_only_greenland_date
ENIqutunQPI,Greenland,Parody of “Graceland”,2026-03-15T11:34:04Z,156,162,0,0,UCU9AI9FluYQBg8RSzYFloRg,PJ Wells Political Parodies ,35,42,,title_only_greenland_generic_or_numbers
qPnSKY3w9O4,Greenland,,2026-03-15T14:59:18Z,19,227,5,0,UCyvcSDO3iiHnpuOZrp2pdSw,Bisma Bilal,13,5,,title_only_greenland_generic_or_numbers
DAEZLUfGiTM,Greenland???,"There's no plan. There's no strategy. They're throwing a bunch of stuff at us, and seeing what sticks.",2026-03-16T14:25:48Z,18,7,,0,UCaxUfKSMlOSUdRIH9lhcC0A,Fight for a Union,1220,122,,title_only_greenland_generic_or_numbers
SrE-YkmnWSs,Greenland 2026,,2026-03-16T18:45:53Z,312,10,1,,UCt2bRTI1sHMAIEg8dXyLN9Q,Ivaaq bj,16,19,,title_only_greenland_generic_or_numbers
ELnb6V9JJNE,Greenland. ##subscribe,,2026-03-17T11:40:44Z,16,1206,8,0,UCJ_dJLQJ3-rNIJD70joE27Q,AKCN vlog,29,64,,title_only_greenland_generic_or_numbers
7MC-Yq435y0,Greenland,"Why must NATO troops to the Arctic deploy?
Does the Fat Orange Fiend think he is a big boy?
Why do the Big always try to eat the Small?
Why do leaders do nothing at all?

If we allow the rape of Greenland
We can no longer be a free land
Stealing minerals to power A.I.’s
Conquering without compromise

For more than forty-thousand years
The kah-lah-lit have been living here
Hunting, fishing, living with the land
Surviving by the skill of their hands

If we allow the rape of Greenland
We can no longer be a free land
Stealing minerals to power A.I.’s
Conquering without compromise

In the Place Where Loud Dogs Are Tied
They welcomed American friends, allies
To build a base, for space security
And now hypocrites respond with fury 

If we allow the rape of Greenland
We can no longer be a free land
Stealing minerals to power A.I.’s
Conquering without compromise

But a Serious Sled Dog Patrol
Is coming silently through the snow
Danish commandos with a mandate to defend
Greenland’s people and resources from end to end

If we allow the rape of Greenland
We can no longer be a free land
Stealing minerals to power A.I.’s
Conquering without compromise",2026-03-17T17:30:32Z,205,55,0,1,UCbkfR09HN9v9CKTt2t6kYhA,Justin Teerlinck,9,139,,title_only_greenland_generic_or_numbers
he6enMC_6_M,"GREENLAND 2 - MARCH 20, 2026",,2026-03-20T14:09:37Z,916,10,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
HcVXIlz8DKE,"GREENLAND 1 - MARCH 20, 2026",,2026-03-20T14:10:56Z,975,11,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
sjHyWDtZsf4,"GREENLAND 5 - MARCH 20, 2026",,2026-03-20T14:11:01Z,838,5,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
h4kTLm0EkMk,"GREENLAND 4 - MARCH 20, 2026",,2026-03-20T14:11:32Z,1021,19,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
ITKVOkIaK5M,"GREENLAND 6 - MARCH 20, 2026",,2026-03-20T14:13:07Z,1201,9,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
uDVDWg65x4k,"GREENLAND 3 - MARCH 20, 2026",,2026-03-20T14:17:33Z,1090,8,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
0JClSvs8bFg,Greenland,"Te hago un breve resumen sin spoiler de estas dos películas por si te mola todo el tema de apocalispsis, cometas y que hacer en esa situación. No son las mejores del género pero creo que son dinámicas y saben mantener buenos momentos de tensión para echar un buen rato.",2026-03-20T15:00:01Z,49,0,0,0,UCwHvoVjLyvouLC_4RyKk0jg,Quemeveo Carmona Cano,2,202,,title_only_greenland_generic_or_numbers
kiy2RndFu6w,Greenland,,2026-03-20T18:15:58Z,7,365,3,0,UCA0VsKmKIfP2JmAcR0-w8IQ,Sabrina Togashi Playground ,15,70,,title_only_greenland_generic_or_numbers
g5SO-dufXsw,Greenland,The first late night talk show host to wear a pajamas.,2026-03-20T23:01:00Z,67,4,0,0,UC90-11xnL5L4egCCryojCKw,Tom Dehli,6370,583,NO,title_only_greenland_generic_or_numbers
f-39dSw0pbI,Greenland 🌱,,2026-03-21T07:04:22Z,46,113,2,0,UC8gFKCgNynCM4wp91Wc0XRg,vinayak.5436,89,13,,title_only_greenland_generic_or_numbers
tGysFihflNU,greenland,,2026-03-21T13:08:50Z,6,26,4,1,UCB1WvINpcfXpyRhgThqvETg,Giovanni Iannone,13,118,,title_only_greenland_generic_or_numbers
JaNn-hTLwvc,GREENLAND,Partido infantil futsal,2026-03-22T04:38:12Z,685,12,0,0,UC74LLWRl0zad9okPhrSaYWg,Asociación de futsal Morelos amf,144,189,,title_only_greenland_generic_or_numbers
5KTkvKzD6WE,Greenland ❤️#shorts #trending,,2026-03-22T08:07:08Z,48,49,1,0,UCexdhdHBMSmYEEitOwohC4Q,Abbas Mistry,75,45,,title_only_greenland_generic_or_numbers
w7k3czsFZPk,GREENLAND,"MIXIM PRODUCCIONES
MUSIC FOREVER
Electronic Music Film

Groenlandia (en groenlandés: Kalaallit Nunaat, ‘tierra de los kalaallits’, y en danés: Grønland, ‘tierra verde’)​ es una isla en la zona nororiental de América del Norte, entre los océanos Atlántico y Glacial Ártico, que políticamente es una nación constituyente del Reino de Dinamarca. Con un total de 2 166 086 km² (81 % cubiertos de hielo), se considera la isla más grande del mundo, tomando la definición de Australia como masa continental. Su capital y ciudad más poblada es Nuuk (en danés: Godthåb). Durante más de un milenio Groenlandia ha estado asociada cultural y políticamente con Europa Septentrional (en concreto con Escandinavia).

Los primeros habitantes de Groenlandia fueron los llamados esquimales. La prehistoria de Groenlandia es una historia de repetidas olas de inmigración paleoesquimal o inuit provenientes de las islas al norte de Norteamérica. Siendo uno de los lugares geográficos más extremos de la extensión cultural de estos pueblos, sus vidas se encontraban en constante peligro y las culturas nacieron y murieron con el paso de los siglos.

Greenland (Greenlandic: Kalaallit Nunaat, ""land of the Kalaallits,"" Danish: Grønland, ""green land"") is an island in northeastern North America, between the Atlantic and Arctic Oceans, and is politically a constituent nation of the Kingdom of Denmark. With a total area of ​​2,166,086 km² (81% covered by ice), it is considered the world's largest island, assuming Australia is defined as a landmass. Its capital and most populous city is Nuuk (Danish: Godthåb). For over a millennium, Greenland has been culturally and politically associated with Northern Europe (specifically Scandinavia).

The first inhabitants of Greenland were the Inuit. Greenland's prehistory is a story of repeated waves of Paleo-Inuit migration from the islands north of North America. Being one of the most extreme geographical locations in the cultural reach of these peoples, their lives were in constant danger and cultures were born and died over the centuries.",2026-03-22T19:03:26Z,222,27,2,0,UCQr7px5eYnIE1Z4UNsYVNEA,MUSIC FOREVER,68,78,ES,title_only_greenland_generic_or_numbers
uLRuh7jeG2A,Greenland 2026,"In February I travelled to Greenland to photograph the aurora and it's ice fjords with Ollie Taylor Photography.

What I didn’t expect was how much the experience would test patience, resilience, and perspective.

Over 18 days I walked more than 123 km across frozen fjords, boardwalks, and Arctic trails, climbing over 3,100 metres in snow and ice, often in temperatures below -20°C and wind chills reaching -44°C.

There were flight cancellations, whiteouts, frozen camera gear, and long nights out in the freezing cold. My fingers are still feeling it.

And then the sky would erupt.

One of the most unexpected signals came not from the sky, but from the ground — the Greenland sled dogs would begin to howl before the aurora appeared. Again and again, the pattern repeated: the dogs first, then the light.

This film is a collection of those moments:
 • Ice cracking beneath frozen lakes
 • Helicopter flights between the remote Arctic towns of Qaarsut and Uummunnaq
 • Wind whipping snow across the Ilulissat tundra
 • The red sunrise over Uummannaq
 • And ten aurora displays across Ilulissat and Uummannaq

Greenland is not a place you simply visit.
It’s a place you move through, adapt to, and learn from.

If there was one lesson the Arctic taught me, it was this:

A weather and an aurora forecast can often looking bad.
Sometimes nothing happens for a long time.
Sometimes you have to go back out into the cold.

But if you're willing, you’re patient, the clouds part and the sky opens.

Qujanaq, Greenland.",2026-03-23T01:25:24Z,1126,363,7,0,UCCK4b5ZLBHZQvP6t9vGxu0w,Stephen J Kennedy Photography,7,4,,title_only_greenland_generic_or_numbers
z_Mi4Mxqj9k,Greenland,"Provided to YouTube by DistroKid

Greenland · Prod. by Xekiro · Xekiro · Xekiro

Greenland

℗ .A. Beats

Released on: 2026-03-24

Auto-generated by YouTube.",2026-03-23T10:02:27Z,185,52,1,0,UCpKUTFvzojQUELmRzMFLmOQ,Prod. by Xekiro - Topic,583,505,,title_only_greenland_generic_or_numbers
u0sXM_cGk7U,Greenland 💚❤️,,2026-03-23T12:40:10Z,12,1360,5,1,UCCYtmErYwNKx9clMt3o-caw,Green Land Farm,67,22,,title_only_greenland_generic_or_numbers
hHmC1BgXf48,Greenland (2020,#greenland  #movie2020 #Movie Timewarp #series #TV shows #celebrities # MOVIE ACTORS,2026-03-23T15:01:11Z,33,1300,18,0,UCwGojN1ei-cl3uYR5vUau3A,Movie Timewarp,561,71,US,title_only_greenland_generic_or_numbers
KFK-0sVhKGI,Greenland ❤️ #shorts #trending,,2026-03-24T08:01:31Z,20,299,2,0,UCexdhdHBMSmYEEitOwohC4Q,Abbas Mistry,75,45,,title_only_greenland_generic_or_numbers
bQssJIu4XM8,Greenland,,2026-03-24T14:23:57Z,16,2,0,0,UCX81e8jtNbDDQELSHmrL5-w,GeographyX,53,957,US,title_only_greenland_generic_or_numbers
I_tBoKkNyl4,Greenland,,2026-03-24T17:05:45Z,14,315,3,0,UCg_622VqPlMGn-5c9xVAZWw,PIYUSH PATHAK -LIVEs in Africa,35,111,,title_only_greenland_generic_or_numbers
-cyaTsZHX6c,Greenland,,2026-03-25T05:11:55Z,22,42,1,0,UCIZxSRYXJ1otFc-NVCrtadA,OatLover166,361,385,,title_only_greenland_generic_or_numbers
Jo94P9OP7fU,#greenland #viral,,2026-03-25T18:15:00Z,162,3,0,0,UCiIBTarQERJA7ZfjyZB1ILQ,Beat it,0,1,,title_only_greenland_generic_or_numbers
T3krZrTmN7Y,Greenland,,2026-03-26T08:34:47Z,58,8,0,0,UC-3Gk3yxYL5DjBtY4JqOQcA,LukeVijay Babu Bezzam,10800,253,IN,title_only_greenland_generic_or_numbers
tNFtgJhOMOc,Greenland #shortvideo,,2026-03-26T10:02:51Z,17,5,0,0,UCfmmSjeftmobulzcrLVrz3w,ArnabGupta,40,78,,title_only_greenland_generic_or_numbers
ca0eoU6EnUQ,Greenland,,2026-03-27T09:21:31Z,8,74,0,0,UC0VDfUWLy0b7vqteyq3BdMw,BhuvaneshwariM,22,56,,title_only_greenland_generic_or_numbers
NAgr14qKL-Q,GREENLAND,,2026-03-27T09:36:01Z,13,10,0,0,UCJbodsnQhWE0IwdZvLzfvcw,Hamza Ouamrouche,1800,7073,,title_only_greenland_generic_or_numbers
fogPztvbR4o,Greenland,,2026-03-27T11:41:02Z,52,105,1,0,UCxkyZgB9QjQUIJBYono33_w,Taco67,95,95,,title_only_greenland_generic_or_numbers
EMhcNIXEl8Q,"GREENLAND 4 - MARCH 27, 2026",,2026-03-27T13:54:05Z,1156,13,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
Thu-lSyHfXI,"GREENLAND 5 - MARCH 27, 2026",,2026-03-27T13:54:15Z,993,7,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
RSsp4G_aTAs,"GREENLAND 1 - MARCH 27, 2026",,2026-03-27T13:54:44Z,1130,36,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
R1wbLizuTVs,"GREENLAND 2 - MARCH 27, 2026",,2026-03-27T13:56:40Z,1140,17,0,0,UC-L4wrwYroY-oI-Ir2ZgA3g,Renz Michael Ted,24,370,,title_only_greenland_date
-HwimQFXzkY,Greenland,,2026-03-27T15:08:00Z,61,789,1,0,UCLgsTj8-AhnMSqAzwWWLQFQ,ROMMEL BALQUEDRA,23,31,PH,title_only_greenland_generic_or_numbers
6sXUEbWTykw,GreenLand,,2026-03-28T03:00:00Z,7,23,0,0,UChaGT_dy54uuLFlY1KrbFkA,minchigun,8,120,,title_only_greenland_generic_or_numbers
ioTzPyprXcw,Greenland,#Knowledge #DidYouKnow #FunFacts #QuickFacts #LearnSomethingNew #KnowledgeIsPower #FactOfTheDay #TriviaTime #SmartReels #StayCurious #ExploreKnowledge #MindBlownFacts #DiscoverMore #BrainFood #EducationalContent #StudyReels #LearningNeverStops #viral #shorts #reels,2026-03-28T07:59:18Z,10,604,2,0,UCls3Pj2JTE2ZYse7D4xb4oQ,Knowledge Mania,3,58,,title_only_greenland_generic_or_numbers
6aUPIFOIwdc,Greenland 2,,2026-03-28T16:36:16Z,39,6,1,0,UC0j5P86DqVP5tsy78ftdQBg,Anmol dhillon,2250,89,IN,title_only_greenland_generic_or_numbers
uVCZ1CEBQQE,Greenland,"Provided to YouTube by Roc Nation Distribution

Greenland · DJ Webster

Madume

℗ Virgo Digital Agency

Released on: 2026-03-30

Producer: DJ Webster
Composer: Hope Alan Molaudi

Auto-generated by YouTube.",2026-03-29T10:02:16Z,293,0,0,0,UCb4UjcoqiXnWAacGJbLTgnw,DJ Webster - Topic,8,78,,title_only_greenland_generic_or_numbers
5lb86BacSjQ,Greenland,"Provided to YouTube by Ditto Music

Greenland · Greyone

Greenland

℗ Tom Himpe

Released on: 2026-03-30

Featured Artist: Tom Boucquet
Featured Artist: Tuur Deprez
Arranger: Tom Himpe
Lead Vocals: Tom Boucquet
Lead Vocals: Tuur Deprez
Producer: Tom Himpe
Composer: Tom Himpe

Auto-generated by YouTube.",2026-03-29T10:03:54Z,256,10,0,0,UC-E4bnuIRAaEqc9m5EkF_VQ,Greyone - Topic,2,24,,title_only_greenland_generic_or_numbers
FDdWgQiHBCc,Greenland 2 (2026,Greenland 2 Movie Clip (2026) - Gerard Butler,2026-03-29T14:52:59Z,18,68,2,0,UCzDTOgr16mWqbUsy1GQXxEQ,Movie_Clips,637,167,,title_only_greenland_date
6Pm2YsMcxdQ,Greenland,,2026-03-30T07:58:44Z,57,1,0,,UCO7Gw4-b4Tfth7uqRX6XYjg,fachri izal,21,125,,title_only_greenland_generic_or_numbers
KUHzys0TP2M,greenland,,2026-03-30T19:52:53Z,38,368,0,0,UC7d2aexl4u6OGt8QFOx-tWg,Ala 356,18,75,,title_only_greenland_generic_or_numbers
J4fTkNwzYis,Greenland,,2026-03-30T20:19:21Z,21,73,1,0,UCCdPRUZ7r4ec8nRxNFaxYig,Salvador Garcia 9542,20,106,,title_only_greenland_generic_or_numbers
lHz8WF-46AQ,Greenland,"Гренландия ежелгі тұрғындары жайлы қысқа оқиға
100% Ai",2026-03-31T16:52:11Z,102,4,0,0,UCPRyYs87AiIvcXoMs0PY3Qw,Диас Қайыржанов,279,62,KZ,title_only_greenland_generic_or_numbers
b90JdREg-9w,Greenland,,2026-04-01T03:58:09Z,109,0,0,0,UCW2z8NuH-ImMnlKEtWHngxQ,The 11'OClock Hour with Sierra Clair,13,160,,title_only_greenland_generic_or_numbers
IqSG2QcyJdg,Greenland 🤢🤑👽💚🌲🥺 | #shorts,Greenland 🤢🤑👽💚🌲🥺 | #shorts,2026-04-01T08:17:34Z,12,1492,2,0,UCB6OUNJoMU7YJ3py9eXbUKw,Deepak Family And Gaming ,108,91,IN,title_only_greenland_generic_or_numbers
Oqnb8OuOvUI,Greenland,"Provided to YouTube by CDBaby

Greenland · Neil Hardy

Dead to Shame

℗ 2026 Neil Hardy

Released on: 2026-04-02

Auto-generated by YouTube.",2026-04-01T10:04:27Z,233,2,1,0,UCEwxHWj0MhaCMjLMCoHOotQ,Neil Hardy - Topic,1,38,,title_only_greenland_generic_or_numbers
7Q9iCbmI0wk,Greenland,"Provided to YouTube by CDBaby

Greenland · Eddie Florano

Reggae World 2

℗ 2026 Eddie Florano

Released on: 2026-04-01

Auto-generated by YouTube.",2026-04-01T14:56:12Z,233,3,0,0,UC1PsChHE8QKQZwI6xKJTuBg,Eddie Florano - Topic,92,687,,title_only_greenland_generic_or_numbers
